ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
94,,,,49,,,,,,39,,,,47,,,52,,,,,,,60,
95,,,,,,,,0,,,,11,,,9,,,,29,,,51,,,
96,,,11,,27,,,,,,,,,8,,0,,6,,,,,,,
97,,,,89,,,,,84,,,,52,,,,67,,,,,,,,48
98,55,,,,,,,,,,,,,,41,,,49,,,,,35,,29
99,,,,,,34,25,,,,,,,44,,20,,,,,,,,38,
100,,,29,,,,,25,,,,42,,45,,,,,,,,,29,,
101,,53,,,79,,65,,,,,,,,,,65,,,,,75,,,
102,,8,,,,2,,0,,,44,,,,,,,,,,,,8,,
103,58,,35,,45,,,29,,,,,,,,,,,,,,,39,,
104,,,,49,,,,,,,,,,,,19,,,32,,,49,22,,
105,,57,35,,73,,,,,,,,,,,,,,,,,,,66,22
106,,,,,,,,,,74,,,,94,,,,,,53,,100,,94,
107,,,,54,,,,14,,,,,,40,,,,,42,,,46,,,
108,,,0,,40,,12,,,,,,,,6,,0,,,,,,,,
109,46,13,,,54,,,,,,,,11,,5,,,,,,,,,,
110,,,,,,,,,,,46,8,,37,,,,,,,,,12,28,
111,79,69,,,,,95,,,,,73,,,,,,82,,,,,,,
112,,,,81,,,88,,,69,,,,,,,,,,,86,,,87,
113,,,,86,,77,,,,,,,,,77,,,,,,,88,,93,
114,,,,,68,55,,,,,,,,48,,,,,,28,77,,,,
115,,85,,,91,,83,,,,,,,,,,,,,68,,95,,,
116,72,,,,71,,74,,,,,,,,44,,,,,33,,,,,
117,,,6,,,,,,31,,,,,,0,,,0,,0,,,,,
118,,,,,53,,,33,,,58,,,,,,,,,30,,,,59,
119,84,,,,,,65,,,,,54,,,43,40,,,,,,,,,
120,,,,,,,,,,,74,,19,,48,,,,,27,,,34,,
121,,48,,,,,,39,,,,46,,,,,,50,,35,,,,,
122,,,,,,73,,,,,,,,,85,,85,,,,90,,,,27
123,,66,,74,,,68,,,,,,,,64,35,,,,,,,,,
124,,87,,,,,,,,71,,68,,,,66,,86,,,,,,,
125,,,,,,,,,,,,,,,,21,,,57,16,,68,,,20
126,,,,,19,19,,,,,,,,35,,,9,3,,,,,,,
127,,,,,,,,47,,,,,,,45,,,54,,,,,27,,16
128,,100,,,95,,,,,54,,,,,,,,,92,,100,,,,
129,,,,,37,,,12,,,,,,,,,,23,,29,,,25,,
130,,,18,,,,,,,,62,,,,15,,,,,,,50,,44,
131,56,,,,,,,,,,,19,2,,19,,,,,20,,,,,
132,62,,,,,,,,,,,44,,,,43,,,,,,80,,,24
133,92,72,,,,89,,56,,,96,,,,,,,,,,,,,,
134,,,,,29,,,11,,,,,5,,,,,,,,43,,,,6
135,,56,46,,,,,,,49,,,,,,,,49,,,,65,,,
136,37,,,,,,,,32,,,,,27,,0,,,18,,,,,,
137,,,,,,,,,,30,,,,66,,,,41,,,73,72,,,
138,,,,,56,,,,,,,,34,57,,,47,,,,73,,,,
139,,44,,,39,,,,58,,,,,,,,26,,,,,71,,,
140,,92,,91,,92,,,,78,,,67,,,,,,,,,,,,
141,,8,,,,,,,,,,,,,15,,,,25,,,,0,19,
142,,,,,,,,21,,,,31,,,,,,35,,,,,41,,22
143,,,,,81,,,,,,92,,,,,,,72,,48,,,,,50
144,,,,,,,51,,,28,,48,,,44,,,,,,,64,,,
145,,,,,,,,,,,,,,,,,21,,,0,55,,14,22,
146,,9,,,,11,16,,,,,,,,,,,,,0,,45,,,
147,,,,,,,,,,,,,56,,,,,,93,,95,,,94,39
148,,21,,,,,,,,18,,,,,27,,,,,25,,,38,,
149,,,13,,,,,,,,,,0,,10,,0,,,,,,,18,
150,,,,38,,,47,14,46,,,,,,,,6,,,,,,,,
151,42,,,,32,,,,,,,,,,,,1,0,,,,,,,11
152,,88,,,,,,,,,,,51,,79,,100,100,,,,,,,
153,,,23,,,48,,,,25,,,,,,,,,57,,,,,,12
154,,,,83,,,100,,,,84,,,81,,,,,,,,,64,,
155,,,,,,0,,2,,,,,,,,,,,,0,,21,,,0
156,,,,,,2,,0,,,,0,,17,,,,,,,,36,,,
157,,,8,,23,,,,,,,,,,,9,,0,,,,,,9,
158,,,16,,,,,,,,,,,,30,18,40,,,,,,,,8
159,,,,,,,,36,,23,63,,,,,,,32,,,,,,64,
160,,12,,,,,27,4,,,,12,,,,,,,,,,36,,,
161,,,,,,,,,,67,,74,,,,,88,,83,53,,,,,
162,,,,,,,,,,36,,,,,53,,,,59,,61,63,,,
163,,,,,,,,,,64,,83,,78,,,,,,,,,,82,43
164,,77,62,,87,,,,,,,83,,,,,,86,,,,,,,
165,59,,,,,,,,,,,32,,43,,,,,,26,,,,,13
166,71,,,,68,,,,,,,,,,,,,,60,,,72,,,33
167,,,,91,,,,66,100,,,,,88,,,,,,,,,76,,
168,60,,,,,,,31,,,74,,22,,,,,,,15,,,,,
169,,50,,62,,,,,65,,,,,,41,,,,,18,,,,,
170,82,75,,,,,69,,,,,,,,,,,,,25,,66,,,
171,,,,,60,,,,,,,,42,,50,49,,,,,65,,,,
172,,,,,,57,83,45,,,87,,,,,,,,,,,,,,26
173,,,38,,,,,34,,21,,,,,,,,,,,62,,,59,
174,,13,,,,,,,,,,19,,,,,,0,,,,39,,39,
175,,,,25,,,,,25,,37,0,,,,5,,,,,,,,,
176,,,,,52,,54,,,,,,,,,28,26,,48,,,,,,
177,,,,,47,,,,,28,,21,,,32,,,,,,61,,,,
178,,,,,24,,,,38,,,,,,,,4,,,12,64,,,,
179,,0,,,34,,22,,27,,,,,,,,,,,0,,,,,
180,,,,29,,16,,24,35,,,,,,,,,,,,65,,,,
181,42,,,,13,,,,,,,,,7,,,,,,,,23,9,,
182,,4,,,44,,,,,,45,0,,,,,,,,10,,,,,
183,,,,,,,,57,67,,,,42,,,,,,72,,,,,,37
184,,38,,,,,,43,,45,,,,,,,,,,,,,29,53,
185,,100,,,,,,,,65,,,45,,,,,100,,60,,,,,
186,100,,,,100,,94,71,,,,,67,,,,,,,,,,,,
187,,,,,,,43,,,,,,23,,,34,,,,31,,73,,,
188,,100,,,,,,72,,,,,54,,70,,87,,,,,,,,
189,100,,,90,,100,,,,,,,,,,,,,,44,,,66,,
190,,,19,,,,,,,,,,,28,,18,,,,,,38,13,,
191,,,,,,,,30,58,,,,,50,43,,40,,,,,,,,
192,,,26,,,40,,,,34,,,,,,,,44,,,,,44,,
193,,,68,100,,,,,,,,,,,87,79,,,90,,,,,,
194,49,,,,,,,,,,,5,,,,,15,,26,,,,16,,
195,84,,,,,,,,,,,,,,,59,,,85,35,,,64,,
196,,,,51,,,,,43,,46,,,,26,,,,,,,63,,,
197,,,,40,,,,,,,61,30,12,,,,12,,,,,,,,
198,,,,,,,,59,97,,,81,56,,72,,,,,,,,,,
199,33,,,,,,,,,,72,,23,,,,,17,,,,,,,18
200,,,,,,,,,,,,,,,60,,71,,,,78,,63,71,
201,,,,,,,36,6,,,,,2,,,,,16,,,39,,,,
202,,,25,,60,,,,,,,,,,,,,,54,,,64,,,17
203,,,,41,,21,,,35,15,,21,,,,,,,,,,,,,
204,,,,,,29,,29,,,,,,,,,34,,,,,,26,,18
205,100,,,,,,100,,,,,,,91,,,100,,,,,,85,,
206,,87,,85,,,100,,,,,80,,,,,,,,,,,,,49
207,,,,56,,,,,,,,,,,,,,41,,28,,76,,,13
208,,,,,69,,,,,,,29,28,,,36,,,,,,,,61,
209,,30,,,56,,39,,,,,,,,,,47,,,,,61,,,
210,,,,,,,,,87,61,,69,,85,82,,,,,,,,,,
211,,,,,67,,,,,,66,,,,26,,39,,,,,,38,,
212,,,,,,,,,,,51,,,,,,,33,26,,63,,27,,
213,,,,,,,,69,,,,96,72,,,,,,,57,95,,,,
214,,,,,46,,,,,,65,43,21,,,,,,,,,,46,,
215,57,,,,43,30,,,,,,,,,,,,,29,,,,,44,
216,,,,,,,57,,,,,,,,,,,,,,79,,54,61,24
217,,,,,,,,27,,,,35,13,,,,,23,,,,,,44,
218,,,,,,31,,,27,,,,,40,,23,36,,,,,,,,
219,,,,,,,,25,,,,,,,,23,,,21,,47,,,,17
220,,,22,,64,,57,,56,,,,,,,,,,,,,,47,,
221,,,49,,,,,,,,,,,,39,,70,,,,,76,44,,
222,,68,,,,63,,,,,89,60,,,,,,,,,,,59,,
223,,,,,,,,,52,18,,,,,,28,29,,,,64,,,,
224,96,100,,,,,,,,,,,,,72,,91,,,,,,59,,
225,23,,,31,37,,,,,,49,,,,,,0,,,,,,,,
226,,,20,,,,,,,,,,,,,,38,50,,,,,23,,28
227,52,,,,,,,,58,,,,,59,,,33,,,22,,,,,
228,,36,,37,,,56,,,,,,,,,,36,,,,,63,,,
229,,,,,,,,2,,,,19,,,,,,,20,,,66,,,17
230,,,,,,,25,,31,,,,0,14,,,,,,,,,0,,
231,,,,,94,,,50,,,,,49,,85,,,,,,93,,,,
232,,5,,28,36,,40,,,,,1,,,,,,,,,,,,,
233,,,,,,70,,,,,77,,,,,,,,59,,,85,40,,
234,,,13,,,,,,,,,,16,,,,,19,34,,,,,40,
235,57,,,,,,,43,,,76,,,66,,,,,,,,,32,,
236,,,,,,,,,,,,,,86,,,85,,,45,74,,62,,
237,,,,,,,,,83,47,,,,,,,,,,38,71,,,,39
238,,31,,,50,,,,,,,,23,,,43,,,,,,61,,,
239,,,70,,,,,,,72,,,58,,,,,,,,100,89,,,
240,56,,,,,,,,,,74,,,56,,,,50,,,63,,,,
241,,,,,,37,,,,,,,,,30,,45,34,,,,66,,,
242,,,,,,,59,,52,35,,,,44,,,,,,22,,,,,
243,,,,91,73,,,,,,,,,,,,,84,,58,,,,89,
244,,,60,67,90,,,,,46,,,,83,,,,,,,,,,,
245,,,,,,92,100,,,,,,,,,,,,,,,99,,92,43
246,,,,,,,,,98,,,,,,73,64,,,,60,,,,97,
247,,,,,,,,,,,,,39,,,,56,48,,39,,,33,,
248,88,,,,,89,,,,64,,,,,,,,87,,,90,,,,
249,,,,33,40,,59,,,,49,,,,,33,,,,,,,,,
250,79,,,,88,,,,,,,,,,80,65,,,,,,,,,47
251,,,11,46,,,47,,,,57,,,,,,,29,,,,,,,
252,82,78,,,,,,63,,,,,,,,,,92,,,,,71,,
253,,,34,,61,,,,,23,,43,,,,33,,,,,,,,,
254,,,,,,,,27,,,,,,,42,,,41,34,,,53,,,
255,,,,,,,,,,64,,61,,,,37,,58,,,,75,,,
256,,,,,,,,,,47,,74,,,,,,,81,56,,,,95,
257,,,,,32,,14,,45,,,,,,,,,,9,,,58,,,
258,,,,44,,,48,,48,,42,,,,,,,,39,,,,,,
259,,,,,,,,39,,30,,,,,,,,37,61,,,,,,25
260,,,39,,,,,,,,,,,50,,,51,,65,32,,,,,
261,85,,,65,,78,,,,,,,,64,,,,,,,,87,,,
262,,,,,,67,,,,60,,,,72,,,,,,,,78,,,21
263,,,,,,,29,0,,,,,,13,,9,,,,,,,,,0
264,,66,,,,,,44,,,,,,,59,,,71,,,82,,,,
265,,,,54,60,,,,,,68,,31,,,,,,,,78,,,,
266,70,,,,,,76,,,,88,,,,,53,,,,51,,,,,
267,,64,52,,85,,,,,,,,,,,,,63,,,,85,,,
268,,,,,24,,32,,,,,,11,,,,,,,16,,,,,0
269,,,70,,,,,,,,,,59,,61,,83,79,,,,,,,
270,,,,,45,,19,,,,,,,13,,8,,21,,,,,,,
271,100,97,,,,,,,,,100,,61,,,,,,,,,,66,,
272,,,,,66,,,37,,,65,,,72,,41,,,,,,,,,
273,,,,,,2,,,49,,,,,,,6,7,,,,,48,,,
274,,,12,,,,,,21,,50,,,,,,,,,,45,,3,,
275,,4,,,,,,,22,,,,,,,,,,,,,,0,18,9
276,,,,70,,,,,,49,81,,,,,27,,,,,,,42,,
277,,,3,,,,,9,,10,,,,,,,,15,,6,,,,,
278,70,,,,,29,,,51,,71,,,,,,,,,,72,,,,
279,,,,,72,,,46,63,41,,,,,,,,,,,,,43,,
280,68,,,54,,,,,,,,,16,,,,,65,,,72,,,,
281,,36,,,,,,26,,33,56,,,49,,,,,,,,,,,
282,,,,,,,,6,,,,18,,,,,16,,14,,,,0,,
283,,,13,,,,,,,,,17,,,,8,,,,,,37,,,0
284,,11,,,,,,,41,,,,,,,,,,36,,,40,,,5
285,,,,,75,,68,,,,,56,,,,,,68,,,,,,76,
286,,,33,,,,63,,,,,,,,35,,,52,,,,,,,28
287,,,,82,,,97,59,,,,,,81,,,,,,40,,,,,
288,40,,,,,,,,31,,,12,,,,,,,,,,,13,,0
289,,,50,71,,,,,,,,,,,,,62,,,31,,,56,,
290,,,,100,,,,66,,,,,60,,,,,,,,97,,,,38
291,,,45,,,87,71,,,,,,,,,,,,,38,,,,80,
292,,,,,33,,,,,18,,,,,13,,,,,9,,,0,,
293,60,,40,,,,58,,,,,48,,,,,,,,,54,,,,
294,,,,,100,,,60,100,,,,,,,84,,,,,,87,,,
295,,,,,,,,25,,,74,,,40,,,,,24,,,62,,,
296,,72,,,,,,,77,,,,,71,55,,,,,,,,,,28
297,67,,,56,,,66,,,,,52,,,,,,52,,,,,,,
298,,74,,,,91,87,,,,,,,,,,74,,,60,,,,,
299,,28,,,,15,,,,,52,12,,,,,,,,,,,,36,
300,,,9,,,,,,,21,55,,11,,,,17,,,,,,,,
301,,,46,,,,,,86,,,,,70,,46,66,,,,,,,,
302,,,25,,59,,,36,,,,,,,,,,,44,,,,17,,
303,70,62,63,,,,,,,,,,43,,64,,,,,,,,,,
304,,,,,,,,,,,86,,,,,61,98,,,,,,81,,40
305,,,,,,,,64,,,,,58,,,83,,89,98,,,,,,
306,,,,,,,,35,71,,,,34,,,,,,,,86,,,,31
307,,,,,,,,,87,,,,,98,66,,100,,,,,,,96,
308,,33,,59,,,,,63,,,,,,,,,,,,65,62,,,
309,,,5,,,6,,,,5,,,,31,,,9,,,,,,,,
310,,,,,,,68,44,,,,,,76,52,,,,,,,,,,40
311,,,,52,,,58,,51,,,,,,,,,,,,,,,45,15
312,,,,,,,28,,36,,,,,,7,,21,,,,,29,,,
313,,,,,,86,,57,,,,,59,,,,,85,,49,,,,,
314,,,40,62,,,,,65,,,53,,,,,,,63,,,,,,
315,,69,,,,,,,,51,,80,,,,,,,,,,86,,,40
316,,,,,,,,39,,42,,,,,,,76,,,,77,,,,34
317,,,3,,34,,,,,,,,12,,,13,,27,,,,,,,
318,,,62,,,,,,,71,,,51,,,,,,,,,,70,80,
319,,,,,31,,,,19,7,,,,,,,0,,,,,41,,,
320,,49,,,,,59,,,,,,,,,,,49,,,75,,,,26
321,,,,,,3,,,,,,,0,,3,,,,,9,,,,26,
322,,14,,,31,,39,,,,,,,27,,,,,,,47,,,,
323,,,,,,69,,,,60,,,,74,,,,,,47,,,47,,
324,88,,,,,,,,,,,,,64,,,,,,,91,,65,85,
325,,57,,,,,68,,,,88,,,,67,,,,,,,,,,33
326,,,,,,53,,,66,,68,52,,,,,,,68,,,,,,
327,,,,,,,,,,,,,,,49,,,55,52,,69,75,,,
328,,,,,,,,,,,,,,,30,,,,44,10,61,,29,,
329,,89,,88,,86,,52,,,93,,,,,,,,,,,,,,
330,,,,,,,,11,,21,,,,,12,,29,,39,,,,,,
331,,,,,,,,43,,41,93,,26,,,,,,,,,,,82,
332,32,,,,,0,,,,,35,0,,,,,,0,,,,,,,
333,89,,,,95,,,,,,,,47,,,,86,,,,,,60,,
334,,,37,,,,,15,52,,,,,,,,47,,,,,,,,23
335,,,29,,,,45,,,31,,,,46,,,,,,,,66,,,
336,69,61,,,,53,,,,,,,,,,,,,,,,,46,80,
337,,,,26,34,16,,,,,,,,,,,,,,14,57,,,,
338,,,,,76,,,,68,,,49,,65,49,,,,,,,,,,
339,,,,,71,70,,,74,,,54,,,,,,56,,,,,,,
340,100,,76,,,,,,,,,,,,,,93,96,,,,,,,43
341,78,,,,,,,59,87,,,,,,,,,81,76,,,,,,
342,74,,,,,,,,61,,,,29,,,,62,,,27,,,,,
343,,,,,,70,,42,,53,,,,,,,,,57,,,,42,,
344,,,,,,,,,69,,,,,,60,32,,55,,28,,,,,
345,,,,,,21,,,47,,,,,,,,,25,,,57,,28,,
346,,,,17,31,,,,,,,,,,9,,,17,,,,,,,0
347,,52,,66,71,,,53,,,,,,,,52,,,,,,,,,
348,,,,,,,100,,,,,,,,,,,87,100,,,93,,,38
349,100,,,,,,,57,,,,,,,,,,,,54,100,,97,,
350,,,,,,,,71,,69,,,,,,,,100,96,61,,,,,
351,,,21,,,46,,,,,,40,22,,,37,,,,,,,,,
352,,,40,,,,,,,,,,,91,,42,,76,,,79,,,,
353,,,27,,59,,,,62,,,,,,,,,41,41,,,,,,
354,86,,66,,,,,,,,,,,,82,,,,,39,,100,,,
355,,19,10,,,,28,,23,,,,,,,,,,,,,,,,7
356,,,2,21,,,33,,,15,,,3,,,,,,,,,,,,
357,,,,,,,36,11,,,,,1,,,,19,,,,,,,37,
358,,,,56,,,,,,,,,,52,25,28,,,,,,52,,,
359,,0,,32,,,,,,,31,,,,,,,,15,,,42,,,
360,,6,,22,,,,,22,,,,,2,,,,,29,,,,,,
361,26,,3,,,,24,11,,,,,,,,,,,,,,,16,,
362,,,22,,,,,,,,61,,,,,25,,,,,,55,13,,
363,,,,53,,,35,,,18,50,,,,,,,,,,,57,,,
364,,,,,,,,,,44,,,,,68,61,76,,,,85,,,,
365,,,,,,,,,,40,,,57,,56,40,,,,,,90,,,
366,,28,,,,,45,,,,,,,,,27,42,,47,,,,,,
367,,93,,,,79,,,95,,,,60,,,76,,,,,,,,,
368,,52,,,,,,,,40,89,,,,44,58,,,,,,,,,
369,,,29,60,,58,,,,,,,,,,,,,,,,,,72,36
370,71,,,70,,,,,,,,,,,,,,,74,45,,,,82,
371,,,,,,,,,72,,,,,,,,,71,63,,77,,,,37
372,,,,56,,45,,,,,,,,,,,,50,,,,68,,,26
373,64,,,,,,,,,27,,62,,,,,55,,,,,,49,,
374,,,,,,28,45,,,,,,,,10,10,,,,13,,,,,
375,100,78,,,,,,,,,,,,100,,,,,90,,,,,88,
376,,,,,,,,,,0,58,,8,,4,,,6,,,,,,,
377,,64,,,,,,47,,,,66,,,,,,,81,,84,,,,
378,,,,,,,,33,,34,79,,,,,,,,68,,,,,,22
379,,,,,,59,61,,,37,,,25,,,,,,,,71,,,,
380,,,,,,,,,27,1,49,,,,5,,,,,,,,,30,
381,,,53,,,,,,,,,,45,,,,,,,49,,,68,,42
382,,,,,,,22,,21,,,,,25,,,,,,0,,56,,,
383,,,,,,,,,52,,58,,,,,,,24,,,,55,25,,
384,,,48,,69,68,,,,,,55,,,,,,72,,,,,,,
385,,93,,95,,,,,,,,,,,,77,,96,,,,,72,,
386,,,10,,58,,,,40,,47,,,,,,,,,,62,,,,
387,,35,,,,,,,58,35,,,,,36,,,,58,,,,,,
388,,,,,,,,8,,,,21,,33,,,,,,,52,,11,,
389,,,,,,,95,,,,,86,39,,,75,,,,,100,,,,
390,,46,,,,,,,66,43,,,,,56,,,,,,,68,,,
391,,,,91,80,,,,,,,69,,,,46,,,,,,,,,46
392,30,,,,,,,19,,,38,,,,,,,,32,,,47,,,
393,,,,,,,,0,37,,,,,,,3,,,,,,,,23,8
394,73,,60,,,80,,,,60,,63,,,,,,,,,,,,,
395,,68,,,,,83,,,,,,56,,,59,,,,,94,,,,
396,,,,,,,,28,,29,,,,,33,,,,,21,,,,,15
397,,,64,,,,,,,61,,98,,100,,,,,,,100,,,,
398,63,,,,,,,27,,,,,17,,,,,45,,40,,,,,
399,,85,,,,,,,,,97,,,,,,,93,,,,92,80,,
400,,,15,,,,,7,,,,,3,,,26,,,,,,,,41,
401,,,74,,,,,,,,,,73,,,,,100,100,,,89,,,
402,,,,,,17,,,,,,18,21,,,,,,23,,,69,,,
403,,53,,,68,,71,49,,,,,,,48,,,,,,,,,,
404,,,,,,,,77,,,,,,81,,,81,83,,,,,,,51
405,38,,,,38,,,,,,,,,,,,,,,4,,,,29,15
406,,,,36,,,,18,,,52,,,28,,,12,,,,,,,,
407,,49,26,,,,,,,33,,,,,,,,,,,,,,61,35
408,91,,,,,,,,,53,,69,,,,,,,,,,81,,,41
409,,25,,,,,29,15,,,,,,,,,,20,38,,,,,,
410,,,,87,90,78,,,,,,,45,,,,79,,,,,,,,
411,,83,,,,,,,,,,78,,,,,,,88,,,,77,77,
412,,,,,48,,,,37,,,,,,,,13,,,,,,5,43,
413,,,19,,63,,,,,,,,31,,,,,49,44,,,,,,
414,75,,58,83,,,,,,,,,,,,,,,,,85,,,,29
415,,,,,,,,,,,49,28,,51,28,,33,,,,,,,,
416,,62,,,,,,42,,,,,26,,57,43,,,,,,,,,
417,,,,,72,71,,,,,,,24,81,,,,,,,,81,,,
418,,,55,,,,,,,57,,,,,,,64,,,,84,,60,,
419,,,,,,72,,,,,76,,,63,,,,,,,,,46,65,
420,,,41,72,,,,,,,,,,,,,,,70,45,,,,78,
421,73,,,,72,,,,80,,,,,80,,44,,,,,,,,,
422,87,,,,,,93,49,,55,,,,,,67,,,,,,,,,
423,,,,,,,,,91,,,,,,,,99,90,,,,,,99,40
424,,,,99,99,,,,,,,,,94,92,,94,,,,,,,,
425,59,,,,70,,,,,,62,,,56,,,,,,,,,,51,
426,,,,,,,,,,,77,,,67,,,,65,,,,72,62,,
427,,,,,,,57,,,,,,,66,,,51,,,29,,,,72,
428,,,19,,,,,,,,,28,,62,,,,,,11,,,25,,
429,,,,,49,,45,,,,,10,,,,,7,,,,,34,,,
430,,,,32,,,,,,14,60,,,,26,,,27,,,,,,,
431,,,,,,,,20,,,,22,,42,,,,,23,,41,,,,
