ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
58,,,14,41,,,,,,33,,,,,,,,,,,,60,,,
59,61,,,,,33,,22,,,76,,,,,,,,,,,,,,
60,,,,,,20,,,40,,,10,,32,,,,,,,,,,,
61,,,,,,100,,64,,,100,,62,,,,,,,,,,,,
62,76,,,,,,,33,,,73,,29,,,,,,,,,,,,
63,,,,,,,,,83,,,,,,,63,,,84,,,97,,,
64,,86,,,,88,,,,,,76,,79,,,,,,,,,,,
65,67,,34,56,,,,,74,,,,,,,,,,,,,,,,
66,82,,,,,,82,,,,,,,,,,,,,31,89,,,,
67,,37,,,67,,,,,,,39,,,,,,,,16,,,,,
68,,,47,,,,,,71,44,,,,,,50,,,,,,,,,
69,,,,,,,,,63,,,,28,,,,,,52,,,,,,8
70,,,,,,,,,62,,,36,,,,25,,55,,,,,,,
71,,,,,81,,,,,,91,,,85,,,,,,,,,,85,
72,,3,,,,,,,23,3,,0,,,,,,,,,,,,,
73,,,,,,,100,,,,,,,,,67,93,,,,,,,82,
74,,,,,,7,,,,,,0,,,,,,10,,8,,,,,
75,,,,,92,,86,,,,,,,,,,80,,,,87,,,,
76,,,,55,,,,,,,,,,,29,,,,23,20,,,,,
77,,62,,,,,,42,,,,,,,,,,,,,82,,,60,
78,,,,80,68,65,,,,,,,,,,,,,,,,64,,,
79,,,,,77,,,,,,,63,37,,,,,,,,,,,85,
80,,,,,,100,,,,,,,,,,65,,,,59,,,,,54
81,,,,,,,,,,,,16,0,11,,,,,,,39,,,,
82,,87,,,,,,,,,,74,,,76,,,99,,,,,,,
83,,,,,,,,,60,,,63,,,,48,,,,,,,52,,
84,,0,12,,,,,,,,,,1,,,,,13,,,,,,,
85,,,,,41,,39,,,,,,17,45,,,,,,,,,,,
86,,,,,,,,,,62,,,50,97,,,,,100,,,,,,
87,,36,,57,,,,,,,,28,,,,,,,,,,,,50,
88,,,27,,,,,,58,,,,,,,,,,,,,55,,55,
89,,,,,100,,,,,70,,,66,,,,,,,,,100,,,
90,,,,,,,,,,,,,,,,,41,,45,,,72,,,30
91,,,,28,28,,,,,,,,,,,,0,,,,,,,,0
92,22,,3,,,,,,,,,,,11,5,,,,,,,,,,
93,,,40,,,,,,,,77,,54,,,,68,,,,,,,,
94,,,,49,66,,,,,,,,,,,,,,,,,77,31,,
95,,0,,,,,,,30,,54,,,,9,,,,,,,,,,
96,,,,,,,34,,,,,,0,,,,0,,,,,,,25,
97,83,,,,,,,,,,,,,,,,67,70,,,,,59,,
98,55,,,,,,,,,,,,27,,,,,,68,,,,,69,
99,,,18,,,,,,,,,,,,12,20,,,,,,,,38,
100,62,,,,,26,44,,,,,,,,,,,,,26,,,,,
101,,,,,,53,,,,41,,,,,,,,,,,,,,64,25
102,,8,10,,,2,,,,,,9,,,,,,,,,,,,,
103,58,,,,,,,,,,,,,,,35,,,,,,,39,,35
104,42,,,,,,,28,,,,32,,,,,,,,,,,22,,
105,,,,,,,,,,,,,,68,,,46,,65,,,,,,22
106,,,,,,,83,,97,,85,74,,,,,,,,,,,,,
107,,,,,,,60,,48,14,,,,,,,,,42,,,,,,
108,,3,0,,,,,,,0,,,0,,,,,,,,,,,,
109,,,,,,,32,,28,17,,,,,5,,,,,,,,,,
110,,,,,,,,0,,,,,,37,,,,,,,48,,12,,
111,,,,,,,,,,,,,,,,62,,,84,,,86,,93,
112,,,,,,98,,,91,,,,,,,,,,,,86,,86,,
113,,,60,,,,,,,,,,36,,,65,70,,,,,,,,
114,,,,,,,,,,,,51,,,,49,,,,,,,49,58,
115,,,,,,,,,,,98,,,,,,,,,68,91,,,95,
116,,,,,,,,,,,,,,70,,,,58,55,33,,,,,
117,,,,,,,,10,,0,,,,,,,,,,0,,,,20,
118,,,,37,53,,,,55,,,,,,,,,,,,,,,59,
119,,46,33,,,,,,,,,54,47,,,,,,,,,,,,
120,67,,,,,,,,,25,,,,,,,,,,,,68,,68,
121,,,,,65,,,,,,,,,,47,,,,,35,,,42,,
122,,,58,77,,,82,,,,,,,,,66,,,,,,,,,
123,83,,,,,,68,,,,,,,,,,,73,,,76,,,,
124,,,,,99,85,,,,,,68,,,,66,,,,,,,,,
125,,,,,72,,,,,23,,,,,,,,45,,,60,,,,
126,,,,,19,,,,,,,,,,,,,,34,,,,19,,15
127,,,,,,39,53,,,,,,,,,33,,,,,,,,53,
128,100,,,,,,,,,54,,,,92,93,,,,,,,,,,
129,,,,,,,,,,,63,,28,40,,,,,,,,,,,17
130,47,,,,,30,,,,,,,,,,,36,,,,,,27,,
131,,,,,30,,,,29,,,,,36,,,,,,,,,,40,
132,,50,,,,,64,,,,,,,,41,,,,,,,,,62,
133,,,,,,89,,56,,,96,,,,,,92,,,,,,,,
134,,,,35,29,19,,,,,,,,,,,10,,,,,,,,
135,,,,62,,,,32,76,,,,,,,45,,,,,,,,,
136,,,,,,,,,,,,,,27,,,,19,,7,,33,,,
137,,,,,,,,37,55,30,,,,,,,,,,,,,39,,
138,,51,,,,,63,,,,,,,,,,,35,,,,,32,,
139,,,29,,,19,,,,,,,22,,,,,,,,,71,,,
140,,,,,,,,,100,,,,,,,,95,,,,95,,,100,
141,,,,,,,,,,,,,,,15,,,,25,,47,38,,,
142,,,,,,,,,,,,,,,31,,,,,,,68,41,,22
143,92,,,,,79,,,80,,,,54,,,,,,,,,,,,
144,,43,,,,,,,,28,,,,,,44,,,,,,,,,13
145,,16,,,,,34,,,,,,12,,,,21,,,,,,,,
146,,,,,,11,,,,,,,,28,0,,,,,,49,,,,
147,,,,,,,,,95,,,94,,,,,,,93,,,,74,,
148,,21,,,,,,,,18,,,,,27,,,,,,48,,,,
149,,,,,21,,,,,,,,,,10,,,,20,,,,,,0
150,,,4,,,,,,,,,13,,,,,,13,,,,47,,,
151,,,,,,,,,17,,,,,,8,0,,,,,,,5,,
152,100,,,,,100,,,,,,93,,,79,,,,,,,,,,
153,,,,,,48,,,,25,,,,,42,,,,,,,,,,12
154,,,,,86,95,,,,,,,,,,,,,,,92,,64,,
155,,,,21,,,,,,,,,9,,,,,,19,,,21,,,
156,,,,13,,2,,0,,,,0,,,,,,,,,,,,,
157,34,,,,23,,,,,,,,,,,,,,,,,,1,,0
158,,22,,42,,,,,,,,,,,,,,,,,,,16,48,
159,61,,,,,41,,,,,,34,,,,,28,,,,,,,,
160,,,,20,,,,,,,,,,23,,0,,,14,,,,,,
161,,73,,,,,,,,,,,50,78,,,,,,,,,55,,
162,,44,,71,,,,,,,,,,66,,,,,,,,63,,,
163,,,,85,,,,,,,,,,,72,,,,,,,,62,82,
164,87,,,81,87,,,,,,,,,,,,,,,,88,,,,
165,,,,,,,,,53,,,,,,22,,,,,,53,,,,13
166,,,,,,59,,,,,,,,,,42,,44,,,,,,,33
167,,,,,,,,66,100,,,,,,68,,,,,73,,,,,
168,60,,41,,,,,,,,,,,50,54,,,,,,,,,,
169,,50,,62,,,,,65,,,41,,,,,,,,,,,,,
170,,,,,,,,,,,,62,,,,39,,55,,,,,,78,
171,,,34,56,,,,,,,64,,42,,,,,,,,,,,,
172,80,,,,,,,,,,,,,,64,44,,,72,,,,,,
173,,,38,,,,,,61,,56,,,,33,,,,,,,,,,
174,,,3,,48,,,,,,65,,,,,,,,,,,,0,,
175,,10,,,,0,,,,,,,,,,5,,,,,,35,,,
176,,,,37,,27,,,,,,,,,,,,,,,54,,32,,
177,,,,,,,,24,,,,,,57,,,27,,,,61,,,,
178,,,,,,,33,,,,46,19,,,,,,,,,,,,,0
179,,,,,,,,,,,44,,,,,7,,0,,0,,,,,
180,,,,,,,43,,,,,,,,,,37,,,18,,,8,,
181,,,,19,,,,9,,,,0,,,,,0,,,,,,,,
182,,4,,,44,,,,,,45,,,,,7,,,,,,,,,
183,74,,,,,,,,,,,,,,57,,,,,,,,,71,37
184,,38,,,,,,,,,,48,,,53,,,,,,,,29,,
185,94,,,100,,,,,,,,,,,80,,,,,,,,,,53
186,,,,97,,,,,,60,,,,,83,,,98,,,,,,,
187,,46,,,,,43,,,,,,,,,34,50,,,,,,,,
188,,,,,,,,,,,,,,,,80,,,91,,89,,76,,
189,,,74,,,100,,,,58,,,,,,,,91,,,,,,,
190,,,,,,,,12,,13,,,,,,,,,,5,,,,37,
191,,,,,,,,,,,72,,,,,44,,,,17,,,24,,
192,51,,,,,,,,51,34,,,,,,,,,,,,56,,,
193,,,,100,,,,,,,,,,100,,,,,90,,,,,91,
194,,,,,,,,7,,,53,5,,,,,,,,,,,,,12
195,,,,,,,,,,,,,57,,67,59,,,,,,83,,,
196,,,,,,46,,,43,,,,,,,32,,,,9,,,,,
197,,34,,40,,,,,,,,,12,,,,,,,,64,,,,
198,,,,,83,,,,,,,81,,,,72,,87,,,,,,,
199,,,,,,,,,,,,,,,23,9,,,,,59,,,29,
200,,,,,,,,,,,,,,,,,71,,69,,,,63,,26
201,24,,,,,,,,25,,,,,,,,,,,,,48,,,13
202,,,25,,,,,22,55,,,,,,,,36,,,,,,,,
203,,,,,,,,,,,,21,5,,,,16,,,,,,,37,
204,,20,,,,29,,,,,,,,,18,25,,,,,,,,,
205,100,,,,,,,,98,,,,,91,,,,,,,,,85,,
206,,87,,85,,,,,,,,,,,,77,,,,,,,,,49
207,,,,,67,,,,,30,,,,,,,,41,,,,,,57,
208,54,,38,,,,,,54,,,,,,,,,,,20,,,,,
209,56,,29,,,,39,25,,,,,,,,,,,,,,,,,
210,,,,81,,,96,,87,,,,,,,,,,,38,,,,,
211,,,,,,,50,,63,,66,,,,,,,,,,,,38,,
212,,,,,,,,33,51,,,,,50,,,,,,22,,,,,
213,,,,,100,,,,,,95,96,,,,,,,,,,,,,65
214,,30,19,,,,,,50,,,,,,,,31,,,,,,,,
215,,19,,,,,,,,,,,,,,28,37,,,,,67,,,
216,,,,,,,,47,63,,,60,,,,,,,,25,,,,,
217,,,,,,,42,,,22,,35,,,,,,23,,,,,,,
218,,,,48,,,,13,27,,,,,,,,,,,,,56,,,
219,,,,27,,,38,,,,,15,,,,,,,,,,,,,17
220,,,,49,,,,,,,,36,,,,,37,45,,,,,,,
221,,60,,,,,,,,,,,,,39,,,,79,,88,,,,
222,,,,,,,,,75,34,,,27,,,,,,,,,,,,24
223,,,,,,,,,,,,,,,,,,,,21,64,56,,42,
224,,,,,,,,,,49,,,,,,,,,85,,,,59,,34
225,,,0,,,,35,,,,,,,,,0,0,,,,,,,,
226,,,20,45,,,,,,,,,,,33,,,,,,63,,,,
227,,,,,51,,,,,28,,,10,,,,,,,,,55,,,
228,,,20,,,,,,,,70,,,,,24,,,,24,,,,,
229,,13,,,,,,,,,,,,,,,26,26,,,,66,,,
230,,,,,40,,,,,,,,,,,,0,,,,,,,18,0
231,,91,,,94,,,,98,,100,,,,,,,,,,,,,,
232,,,,,,,,,,,49,,11,,,,,,,,,46,,,4
233,,56,,74,,,,,,,,,,,,,,,,,79,,,71,
234,55,25,,,,,,,,,57,,,,,,30,,,,,,,,
235,,,,,,51,,,,,,,37,66,,27,,,,,,,,,
236,,75,59,80,,,,,,,,,,,,,85,,,,,,,,
237,,,54,,82,,,,,47,,,,,,64,,,,,,,,,
238,,,,,50,,,,,29,,,,,,,43,,,,,,26,,
239,,,,,,,,,,,,82,,,87,,,100,,,,,,94,
240,,,,52,,,,17,,,,,,,,,,50,,,,,,61,
241,,,32,,,,,,,,63,,,,,30,,34,,,,,,,
242,,35,,,,,,,,35,,38,,,30,,,,,,,,,,
243,,,,,73,,,,,,,,39,,,58,,,82,,,,,,
244,,,,,,,,45,,,86,,,,65,,,,,37,,,,,
245,,,52,100,,,,,,,,,,,,,,,,50,,99,,,
246,,,,,,,,76,,,,,,,73,,81,,87,,,,,,
247,,,27,,,,67,50,,,,,,,55,,,,,,,,,,
248,,,,,,,,,84,,,,,,,,,,78,44,,,59,,
249,,20,,,,,59,,,,,,,59,,,,,,,,55,,,
250,,,,74,88,,,,79,,,,,,80,,,,,,,,,,
251,,,,,43,,,,,16,,,,,,24,,,,,,59,,,
252,,,55,80,,87,95,,,,,,,,,,,,,,,,,,
253,,,,,,47,,,,,,,18,,,,47,,,16,,,,,
254,65,,,,,30,,,,,63,40,,,,,,,,,,,,,
255,,,,82,,,,,81,,,61,,,,,,,,,,,,,30
256,85,,,,,,,,79,,,,,93,,,74,,,,,,,,
257,,,,,32,,,,,0,,,,,,,,0,,,,58,,,
258,,,,,36,,,,,,,,,,17,,,,,,,58,18,,
259,57,,,,,54,,,,,,,,54,,,,,,16,,,,,
260,,,39,,,,,,,,72,,,,,,,,,,81,,51,,
261,,,44,,,,75,41,,,,,,,,,,,,,,,,,43
262,,,,82,,67,,,,,,,,,,,,,,,72,,,,21
263,29,,0,,26,,,,,,37,,,,,,,,,,,,,,
264,,,,,79,,,,,,,,,,59,63,,71,,,,,,,
265,,,,54,,,,,69,,68,,,,,,,,,,,,,62,
266,,,,,88,62,,,67,40,,,,,,,,,,,,,,,
267,71,,52,,,,,52,,,,,,,,,,,,51,,,,,
268,,,,,,,,,33,,,,,,18,,,,18,,,29,,,
269,,82,,,,,,,,,,,,,,,,79,,45,,,,,41
270,,,,,,,,,,,,,12,,,,27,,6,,,,,,5
271,,,,,,100,,,,,,,,,,,86,,,50,100,,,,
272,,,,70,,,,,,42,,,,,52,,,,58,,,,,,
273,,,,,,2,,,,,,,,28,,,,6,,7,,,,,
274,,,,,,,,,,,50,,,,,,,3,16,,45,,,,
275,36,4,,,,,,,,,,,3,22,,,,,,,,,,,
276,,,,,,,,,,,,,,,,,58,,,30,,,42,62,
277,,,,,,,,,,,,,,,,12,,,,,59,59,,48,
278,70,,,,,,,,,,,,,67,33,,,,,,72,,,,
279,,,44,,,51,,,,41,,,,,,,,,,,,72,,,
280,,,,,,50,,,,,74,,,,,,66,,51,,,,,,
281,,,,,,,,26,,33,,,,49,,,,,,11,,,,,
282,,,,,,,,,,,57,,,,,,,,14,,,50,,,13
283,,9,,,,,48,,32,,,,0,,,,,,,,,,,,
284,,,,41,,,,,,,,20,,,,15,23,,,,,,,,
285,,,,,,,,,,,,,,,,,64,,,,74,89,,76,
286,,,,62,,,,,,,,,40,,35,,,,,,70,,,,
287,,95,,,,,97,59,,,,,,,,,,,,,,,,,37
288,,,,,,,,,,,,,,,15,,,,,11,,34,,,0
289,,,,71,,68,,,,41,,62,,,,,,,,,,,,,
290,90,,,,100,,,,,61,,,,,,,,,,58,,,,,
291,,,,,,,,,,,,,,,,45,,,,,78,87,,,34
292,,,,,33,,,,,,,,,,,,,25,,,44,,,33,
293,,,,,,,,,,,83,,,,,,49,,45,,,,,,32
294,,,,,,,95,,,,,100,,,,84,,,,62,,,,,
295,,,,,,,,,57,,,15,,,27,,,,,,,,,,15
296,81,72,53,,,,,,,,,,,,,,,,69,,,,,,
297,67,,,,,,,,64,,,,,,,,,,,,60,,,71,
298,,,51,,,,,,,,,,,,,61,,,,60,,,59,,
299,,,,,,,,,,,,12,8,43,,,,,,,,,,,15
300,,,,,,,,22,,,55,,,,,,,32,,,60,,,,
301,,,,,,83,,,,,,64,,,,,,80,,,,,,83,
302,,,,,59,,,36,,,65,,,,,,34,,,,,,,,
303,,,,,,,77,,,,,,,,,,,,,31,,,49,71,
304,84,,,,,,,,,,,,,,,,,,95,,,,81,,40
305,89,,,,,,,,,70,,,58,,,,,,,,,,,,51
306,,,,,,,,,,,,52,,,,,,62,,,,87,37,,
307,,,,,,,,77,,,,,62,,,,,,98,,90,,,,
308,,,23,,,,,,,,,37,,,,36,,,,,,,,45,
309,,,,,,,,19,,,,,0,,,,9,,31,,,,,,
310,,58,,,,,68,,,,,,,,,36,,,,,,,,65,
311,,37,,,,,58,,,,,,,,,,44,,,,,58,,,
312,,10,,14,,,,,,,44,,,,,,21,,,,,,,,
313,,95,,,87,,,57,,,,,,,,,,,,49,,,,,
314,,,,,,,,,65,,,,,,,,,,,,,,65,70,21
315,91,,,,,,,,,51,,,,,,,,76,,,,,,,40
316,,,,,,,,,,,,,,,,,,,,47,77,,63,87,
317,,,,,34,,,5,27,,,,,,,,,,,,57,,,,
318,,,,,,,85,,,,,,,,,62,,,,,98,,70,,
319,,,,,,,22,,,,44,0,,,,,,,,,,,,29,
320,,,,,,,,,70,,,,,57,,,,,,,75,,,,26
321,,,,,,,,,,,,0,,,,,,0,,,,35,,26,
322,49,,,,,,,,28,,,,,,,26,,25,,,,,,,
323,,,,,,,,,65,,88,55,,,,,72,,,,,,,,
324,,,,,,75,69,,,,89,,31,,,,,,,,,,,,
325,,,,70,89,,68,66,,,,,,,,,,,,,,,,,
326,,44,,,,,,,66,,,52,,,61,,,,,,,,,,
327,,29,,,,,,,,,,,,50,49,,,,,,69,,,,
328,,,,,,,,,,,,,24,42,30,16,,,,,,,,,
329,,89,,,,,,,,,,,,,,66,,,,,95,,,90,
330,,,,,47,,,,,,,,,,,,,,39,,,,13,,17
331,68,,,,,,,,,41,93,,,,,,,,,24,,,,,
332,,,0,,,,,,,,,,,,,,,0,,,27,,,28,
333,89,,,97,,,95,,,,,,,,,,,95,,,,,,,
334,,,,,,,,,,33,,,32,,,28,,,45,,,,,,
335,,,,,,,,38,,,,37,,,,,46,,,,56,,,,
336,,,,73,,,,,,,80,,,,,,62,,,27,,,,,
337,,,,,,,,,,11,,5,,,6,,,6,,,,,,,
338,,60,,,,42,,29,,,,,,,49,,,,,,,,,,
339,,,,,,,,,,,,,40,,,54,71,,,33,,,,,
340,,,,100,,,,,92,,,,,95,,,,,,,,100,,,
341,,,,,,,71,,,,,,48,,,61,,81,,,,,,,
342,,,,59,,,,,,,,,,,,,62,,,27,,,,65,
343,,,,,,70,,,,,,,40,,,52,,,,,,,42,,
344,68,,,,,,,,,47,,50,,,60,,,,,,,,,,
345,,,,45,37,,,,47,,,,,,,,11,,,,,,,,
346,,,,,,2,28,,,,,,,7,,,,17,,,,,,,
347,,,,,,,,,,,,,,71,,,,,66,32,,78,,,
348,,,,93,,,,,100,,95,,,,,,,,,,,,,,38
349,,,68,95,,,,,,,,,,,,,100,,,,,,,97,
350,,,,100,,,,,,,,,60,,,,,100,,,,,63,,
351,,,,55,,46,,,,21,60,,,,,,,,,,,,,,
352,,,,,,,,72,,,94,,,,,,,,,,79,87,,,
353,,,,61,,,,,,,,36,29,,,,,,,,,,32,,
354,86,,,,,,,,85,,,,51,,,,,,95,,,,,,
355,44,,,,,,,,,,,,16,,,,,,,2,50,,,,
356,26,,,,,,,,,,,,,,3,,,,,,,38,0,,
357,,,,,51,,,,,13,,,,,,,,,24,10,,,,,
358,,,,56,,,36,,,,,,,,,,,30,57,,,,,,
359,,,,,,,,,,,31,,,,,7,,,,,40,,,,8
360,40,,,,,,,,,0,,,,,,,,1,,,35,,,,
361,,,,,,18,,,,3,56,10,,,,,,,,,,,,,
362,,,,,,,,,,,,31,,,,25,40,,29,,,,,,
363,,,,,47,,,30,,,,23,,,,,,,54,,,,,,
364,,,,,,,88,,,44,,,,,,,,82,,36,,,,,
365,,,,,,79,,,,,,,,,,40,,,,43,,,,72,
366,,,,,,,45,,56,,,,,,,,,47,,,,,,,12
367,,,,,,,98,,95,53,,,,,,,,,92,,,,,,
368,66,,,82,,,67,,,,,,,,,,,,,23,,,,,
369,,53,,,,,,,,,,55,,,,,,54,57,,,,,,
370,,63,65,70,,,,,,,,,,,,,,,74,,,,,,
371,,,,,63,72,,,,,,,,,62,,,,63,,,,,,
372,,43,,,,,,,,,,46,,,,,,,,26,,,30,,
373,,,,,68,,,,,,,,,,,,,,,,,,49,74,31
374,,,,,49,28,,,,,,,26,,,,,,,,,61,,,
375,,,,,,,,,98,,,,,100,,,88,,,,,88,,,
376,,11,,,,,,,,,,,,,,,,6,34,,,52,,,
377,,,,,80,69,,,,60,,,,,,53,,,,,,,,,
378,,,,,,,,,53,,79,,43,,,,,,,,,71,,,
379,,,,,,,,,,37,,,,,44,51,,,,,,,,68,
380,18,,8,,42,,,,,,49,,,,,,,,,,,,,,
381,83,,,,,,91,,,,,,,97,,77,,,,,,,,,
382,,,,,,,22,9,,9,,,,,,,,,,,,56,,,
383,,,26,,,,,17,,26,,,,,,,,24,,,,,,,
384,,,,,,68,,,,,,,,68,44,,,,,43,,,,,
385,,,,,,,98,,,82,,,,,,,,,100,59,,,,,
386,42,19,,,,,,,,10,,,22,,,,,,,,,,,,
387,,,,,,37,,,,35,,,,,,,43,,,,65,,,,
388,,,,33,,,,,,,,,,,22,,,,,,,50,,,9
389,,,,,,,,,89,,,,,,,,,,,,100,96,,,26
390,,46,,,,,,,,,,,,,,,,,,27,79,68,,,
391,,,,,,,89,,,67,,,,,,46,,,,50,,,,,
392,,,,,,,,,,,,19,,,,,,9,,6,,,13,,
393,,,,,,11,,,,0,,,,,,,,,,1,,28,,,
394,,,,,,,,,78,,,,,,53,,,,,29,,,72,,
395,84,,,,,84,,56,,,,,,,,,,,,,,,,,39
396,,,,,,,,,,29,,42,,,,26,,,,,,,41,,
397,,,,98,,,,,,,100,,,,,,96,,,,,,,,51
398,,,,,,46,,,,24,62,,17,,,,,,,,,,,,
399,87,,,,,,,,,62,,,58,,,,,93,,,,,,,
400,,,15,30,,,,,42,,,,,,,,,,35,,,,,,
401,,85,74,,,,,,,,,,,,,,,,100,60,,,,,
402,,,,,48,,,15,,,61,,,38,,,,,,,,,,,
403,,,36,62,,,,,,,,,,,48,,,,,,,72,,,
404,91,,,,,,,,,,,,,81,,,81,,,51,,,,,
405,,,,25,,,,,,,,,,,,,,31,41,,,,,29,
406,45,,21,,,,,,34,,,,,,,,,,,,,,11,,
407,,,,,,,,42,68,,,,32,,,,,,,,,,,,35
408,,,,,,,,,,53,,,,,,,83,,82,,,,46,,
409,56,,,,,,,,,,72,,,,,19,,,38,,,,,,
410,,,58,,,,,,89,,,,45,,,,,,,,,,,89,
411,,,63,,,73,,,,,94,,,81,,,,,,,,,,,
412,,,14,35,,,,,,,,,18,,,,,,,,,41,,,
413,,,,,63,,,,,,,,,,,,,,,31,,67,,58,
414,,,,83,,,,,,,,,,,52,59,,74,,,,,,,
415,,37,,,53,,,,,,,,,,,,,,,,67,,,60,
416,,,,,74,,,,,,,,,54,,,,52,72,,,,,,
417,,,,,,,,47,,,,,24,,,,,68,69,,,,,,
418,,,55,,,,,34,,57,,,,,,,,,,,,,,,28
419,,,,,,,82,,68,,,,,63,,,,66,,,,,,,
420,,,41,,,,,,,40,,,,,,,,57,70,,,,,,
421,,,47,,,,,,,47,,,,,,,,,67,,75,,,,
422,,,,,90,,,,,,83,,,79,,,,,,,93,,,,
423,,,,,,,88,60,,,,,53,,,72,,,,,,,,,
424,,,,99,,,,67,,,,,,,,,,100,,,,,,100,
425,,,21,,,,,,,,,,,,27,,,,,21,55,,,,
426,,,45,,,78,,,,,,,,,,,,,78,,,,,79,
427,,,,,,,,,61,,,,,66,,,,,,29,,68,,,
428,,,,,,,,,,,,,,62,38,,,,,,71,59,,,
429,41,,,,,,,,,,32,,0,37,,,,,,,,,,,
430,,18,,32,,6,,,,,,,,,,,,,,,,,,53,
431,,17,,,,,,,,,,,,,,,,,,,41,56,,34,
432,,,,,,,,47,,,,,41,,54,,,70,,,,,,,
433,,,42,,,,,,,40,,,,,,,,60,,,75,,,,
434,,,,,,22,,6,,,41,,21,,,,,,,,,,,,
435,,69,,,80,,,48,,,,,,,,,74,,,,,,,,
436,,78,43,,,,,,,43,,73,,,,,,,,,,,,,
437,,,,,,,,,,55,,,,,,,,78,70,45,,,,,
438,,,8,,51,32,,,,,,,,,,,,,40,,,,,,
439,,73,,86,,,,,,,,79,,99,,,,,,,,,,,
440,,,,,,,,,,,,,,37,,,,,,,,44,22,36,
441,,,,,,,87,,,,80,,55,,,,,79,,,,,,,
442,87,75,,,,,,,,,,,,,,68,,,,56,,,,,
443,,,,,,36,,28,,,62,,,,,,,,,,,,,,17
444,53,44,,,,,,,58,,,,,54,,,,,,,,,,,
