ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
97,,,,,70,26,,,,,,59,,,,,,68,,25,,,,,
98,,,,,34,,10,,0,9,,,,,,,,,,48,,,,,
99,5,,,,,,11,51,,,,,,20,59,,,,,,,,,,
100,,,,51,27,,,74,,,,27,,,,,,,,,0,,,,
101,53,,,91,,,,,39,,,,,,74,,,,,,,30,,,
102,,,,,,14,,,,,,,,0,54,47,,,,,,,,14,
103,,,74,,,,,,29,40,,,,,,28,,,,,,,,8,
104,27,,,,,,15,,0,,,,24,,,,,,,,,,46,,
105,,,87,,,,,,,32,,72,50,,,,,,7,,,,,,
106,,,,96,,15,,,,,,,,,,,,,,,64,63,96,,
107,,,79,,,,33,97,,,,,,,,,13,,9,,,,,,
108,,,96,,,,,,,,,10,,0,,,,2,,0,,,,,
109,6,1,,,52,,,20,,,,,,,,24,,,,,,,,,
110,,,,,50,0,14,,,,,,,,55,,,7,,,,,,,
111,,,,,,,,,,53,,,,,,90,69,,,,,,,23,90
112,76,,,,80,,,,,,51,100,,,,,,,,,,,,44,
113,62,,,,,28,,100,,,,,,,95,,,,,33,,,,,
114,46,,73,,,,,,,,,,,,100,,,,35,31,,,,,
115,83,57,,,,,,,,,,,,2,,,,,44,,47,,,,
116,,,,57,,28,,,,,,,,0,54,,,,,,,7,,,
117,0,,,,50,,,,,,,,,,45,,,9,,,,,,0,
118,,,84,,60,,,,,,,,62,,,,,,,20,,,43,,
119,,,,,,1,,,,,29,44,,,,,32,71,,,,,,,
120,,,,,80,,18,,,,,,,,84,,,62,1,,,,,,
121,,17,,,67,0,,55,33,,,,,,,,,,,,,,,,
122,,,86,,,39,,,,,,,,22,100,,,,41,,,,,,
123,67,62,,,,,17,,,,8,,,,,,61,,,,,,,,
124,84,,,,,,37,,,18,,,,38,,84,,,,,,,,,
125,,52,,61,,13,,60,,,,,,,96,,,,,,,,,,
126,,,92,,48,16,,,,,,,,4,,,,,,,0,,,,
127,,,,,,,35,,,,15,,,0,,,,,,,,,77,1,
128,,,,,89,,12,,,66,,,87,,,,,,18,,,,,,
129,,,65,,,,,51,,,11,,,,,,,,4,,,24,,,
130,,,,,,10,,,,34,14,,55,,,,,,3,,,,,,
131,,,43,,39,,,,,,,,,,,9,,25,,6,,,,,
132,68,,81,,,,,,,,,64,77,14,,,,,,,,,,,
133,100,,,,,4,,,,,,,93,45,,,,,,,34,,,,
134,,,48,61,,,6,,,,,,,,,,,10,,,,,,,5
135,70,,97,,,,,,,,,,,,,,,,,,23,31,,25,
136,,0,70,,,,,82,,,,,,,77,,,,,,,,,,26
137,,,,,,,,,,,,,,,74,,42,,,33,22,,,2,
138,63,,,,47,,,76,,,,,,,,,,,1,,,,,,28
139,,,59,,,,,,,,,,,,,55,1,,,,36,,,0,
140,,,,,,25,,97,,,,,96,,,,,,4,,,,,33,
141,21,,,,24,,,66,,,,12,,,,,,,,12,,,,,
142,,,,83,57,,,,,,,,,,,48,,,,,,,47,,68
143,86,,,,,,,,,,,47,,,,88,,50,,,32,,,,
144,,,,,52,,,,,2,,,64,,,,41,,,,,,,,71
145,,,58,,,8,,,,,,,,,,,,0,,2,,18,,,
146,,,,,,,,,,,,,,,83,,0,,11,,,11,,12,
147,,39,,,,,,,65,,,,,,,,,59,,,,48,89,,
148,25,,,,36,0,,,,15,,,,0,,,,,,,,,,,
149,,,,61,,,,,,,,,0,,,,0,,,,,2,19,,
150,14,,,62,,16,0,,,,,,,,,32,,,,,,,,,
151,,0,,26,,,4,,,,,4,,,,,,,11,,,,,,
152,76,,,,,60,,,,,,,,,,,52,,,100,73,,,,
153,,,82,59,,,,,,,,63,38,,,,,,4,,,,,,
154,,67,,,,,,,,76,,,,,,,,,,63,,,100,21,
155,,,,22,,,,81,0,,,,,,,,0,,,,,0,,,
156,,,,,,,,56,13,,,,,,,,,,2,5,,,52,,
157,,,,,,,,,,,2,,22,,,60,,0,,,,0,,,
158,,,72,,41,,,58,,,,,,,,,,,,30,21,,,,
159,,,89,,,,,,,,23,,,21,,,,36,,,,,,,35
160,,7,,,,,,45,0,,,,,,41,,,,0,,,,,,
161,,,,,63,,,,67,,,,,,,88,40,,,,,,,62,
162,,48,,,,,23,,,,,,,,,,,,,31,57,22,,,
163,,,,,95,,,95,,,46,,,28,,,,,22,,,,,,
164,,,,,,25,,,,,64,,,46,,,,,,56,,,,34,
165,,,53,,,,,36,,,,,,0,60,,17,,,,,,,,
166,,,,,,39,,,,,6,,,,,72,,,26,,,16,,,
167,,,,,,,,100,,,,,,53,,,,93,,,73,,,57,
168,,,,69,,,,,,25,,,,23,72,,,,,,,17,,,
169,,,,,,,,94,,,,,,4,,93,,,,,37,,,10,
170,,,,82,,,11,,,19,,65,,,,,,48,,,,,,,
171,,40,,82,,,,62,,,,,55,,,,,,,,,,52,,
172,,,,62,74,,,,,,36,,50,,84,,,,,,,,,,
173,,,62,,,,,,23,,,,44,0,,,19,,,,,,,,
174,,,,,,13,,,,5,6,,,,,51,,,,,,,16,,
175,,0,,,0,0,,,,,,0,,,,,,,0,,,,,,
176,,,,,,,,,,,,,61,,,58,,,,29,,0,,16,
177,,30,65,,,,,,,,,,,,73,,,7,,,,,36,,
178,,,,,,,,,,0,,,,,,58,,16,,0,,,,,52
179,15,,,,35,,,,13,,,,,,,1,,,,,,2,,,
180,,,,,,,,,5,,,,,,,,14,,8,,7,,,,59
181,15,,,,,6,,,,,,,,,,,,,1,,,,,11,0
182,0,,,,,,,,4,,,,,,69,,6,,,,,0,,,
183,,,,99,,,,87,,33,,,,,,,25,,,57,,,,,
184,,27,,,,,11,,37,,,,,,,67,,,,,,21,,,
185,,,,85,93,,,,,,,,82,,,,,,44,,,,,,90
186,,,,,,,,92,,,,93,,,89,,,,41,,,8,,,
187,,,,,,,,,,,,31,,0,,77,,,,,,,29,24,
188,,81,84,,,13,,,,41,,,,,,,,,,,,,,,80
189,100,37,,,,,,,,,,,,,,,84,,60,,,,,,100
190,28,,,28,,,,,,,,,,,,40,,,,,20,,44,,
191,41,,,,,,,93,,33,12,,,,,,,,13,,,,,,
192,,,,,45,,,,36,11,,,,,,,19,,,,,,,26,
193,,,88,,,,,,,,,,97,,,,51,100,,,77,,,,
194,,29,,44,,,,,,,,,,,,,,,,,,0,57,4,
195,,,,85,96,,,89,,37,,,,,,,,,,,,,,19,
196,,,,,,4,13,49,12,,,,,,,26,,,,,,,,,
197,,,56,,,0,,,,,4,,,,,,,,,,,,,13,37
198,,,,87,97,,,,,24,,,,,91,,,,,,,78,,,
199,,,,,,,28,90,,,,,,,,,,,20,14,,,,11,
200,,,,92,,,36,74,,,,,,18,,,,73,,,,,,,
201,,6,,,,,,,,6,,,,13,,,,,,11,,,,,48
202,,,,,,,,,,,,,31,,,38,33,,,22,,24,,,
203,8,21,,,,,,71,,15,,,,,,,,,,,,,,,0
204,,28,,,,,,,0,,,37,50,,,,,,,,,,,,49
205,,,,,97,34,,,,,,,,,,84,,,,64,,73,,,
206,91,57,,,,,,,,,44,,82,,,,,,,60,,,,,
207,,30,,,,,,,,,,,65,,,,,,,37,,34,38,,
208,22,16,,,,,,,,,5,,,2,,,,,,,,40,,,
209,,,80,,,,,,,27,,43,,30,68,,,,,,,,,,
210,100,,,,,,,,,49,,,84,31,74,,,,,,,,,,
211,,,72,,,28,,,,,,,,0,,53,,50,,,,,,,
212,,,70,,,,28,,,,,,,,53,,24,26,,,,,,,
213,88,,,,,,,,,,,,,,,100,,,43,,32,,95,,
214,,47,87,,,,,,,,,,,,,,18,,,18,,,,,42
215,,,,,,,,,,,,,,0,,,13,,,9,,7,44,,
216,,,,,75,,19,,,,,,,17,92,,,,,,,,60,,
217,27,,,,,,13,,,,,,,,31,,21,,,,,,,,77
218,,,61,,,,,,,,,,34,,,,19,5,21,,,,,,
219,,,79,,,,0,,8,0,,,,,,46,,,,,,,,,
220,,,82,80,41,,,,45,,,,,,82,,,,,,,,,,
221,,,,,,0,14,,33,,,,,5,,,41,,,,,,,,
222,,,75,,,,3,,,,7,,,,,,,,,,,,,5,70
223,45,,,,,3,,,,,,,57,12,,,,,0,,,,,,
224,92,,,,98,,,,19,,13,,,,,,,,,,,16,,,
225,,,,,,,,,,,,,,0,,,,6,,0,16,,17,,
226,,32,,,,,17,,17,,,,,,78,,,,,,,,,3,
227,,7,,,,,,,,,3,,,,,,,,,4,6,,,18,
228,,,,59,,,,,32,43,,,55,,,,,,,,40,,,,
229,24,,,,,,,,,,0,,,,64,,,,,,,,52,,18
230,,,93,,,,,89,,,,,,,,,3,,14,3,,,,,
231,,,,100,94,,,,13,,,,,,,,,,,,69,,,,91
232,,0,,,16,,4,,,,,,0,,,,,,,0,,,,,
233,,,,,,3,,,,,,,,0,,70,,47,,,,,,11,
234,26,,,,63,,,,,,7,,35,,,,,,,,,,,0,
235,,,,50,,,36,,,,,,,,,48,,,,,,0,76,,
236,,,93,,,,,,,,,,,21,97,,,,,70,46,,,,
237,,,81,,,,,,,,,,77,,78,89,,,,49,,,,,
238,,,,,28,,,,,,,,,,,,,29,,,,18,60,,67
239,,,,94,,55,,,,,,,,,,,100,,,,,61,100,,
240,20,,,,,,,,,28,,,,,64,81,21,,,,,,,,
241,13,,,66,,,17,,,17,,,18,,,,,,,,,,,,
242,41,,,,37,,,,,,22,,,,,57,,,,,,,,9,
243,,74,,,89,,,,,70,,,,,70,,,,,,,,89,,
244,,,99,,,,,,,,,64,65,,,91,,,,,,,83,,
245,,62,,,,,25,,,36,,,,,,,,100,,,63,,,,
246,,,,100,,,,,,34,,75,,,,,,92,,,,,,28,
247,,,,,,0,9,,35,,,,63,18,,,,,,,,,,,
248,85,,,,,,,,42,,,77,,,,,,41,,,,,,22,
249,,10,,,,21,,,,,,,,,,51,,7,,,,20,,,
250,,,,,,,,98,,40,,,,,93,,42,33,,,,,,,
251,,,,,,,,47,,,18,,,,,,,11,11,,,,,5,
252,,,100,,,,,99,,,68,,95,42,,,,,,,,,,,
253,,,72,,48,,,,46,,,,,,,,,,,,34,,,16,
254,,,,,31,,12,,,,,,,,69,,,,,33,,,,17,
255,,22,,,,,,,,,61,,,7,,,,,,60,59,,,,
256,86,36,,,,11,,,,,17,,,24,,,,,,,,,,,
257,,,,,,,,,,18,11,,,0,,,,,,3,,,,,12
258,,,45,,,,,,,,,,,8,,,,,,3,0,,,,48
259,,,84,,,,,51,,21,,,,,,,33,,7,,,,,,
260,,18,,,,,,,,,,,,,,79,20,,,,,10,,18,
261,,,,,,,,95,,32,,,,,,,,55,,42,,38,,,
262,,,93,,72,,,97,,,,,,,,,,,,,29,,,7,
263,,,42,,,,6,,,,,,,,,46,,,3,0,,,,,
264,,,,76,,,,,,,,80,,,100,,,,,39,,59,,,
265,,,,,64,,,,,,,,,21,78,,24,,,,,,,12,
266,93,,,,,,,76,,33,,44,,,,,,,,,,16,,,
267,52,,,,,,,,,,,,60,,,61,,,,,,48,82,,
268,22,,,,,6,,,,8,,0,,,,,,,,,21,,,,
269,72,,100,,,,,100,,,,,,,,,,,,,,,90,,88
270,0,,,,50,18,,,,,,,,,,,,4,,,12,,,,
271,,,,,87,,,100,60,,,100,,,,100,,,,,,,,,
272,,,,,,,,62,,,,,62,22,,,40,,,,,56,,,
273,,,71,,,,,,,,,,,13,69,,,2,,,,,13,,
274,,15,,,,,,69,,,,,,,,,,,0,,0,,64,,
275,,,,,,,,,,,,13,2,,,,5,,,3,,0,,,
276,,,,,,,,87,,,,,,,,81,,,0,,51,,52,,
277,,,,46,,,,86,,,14,,,,,,,16,,,,,32,,
278,50,,,63,,,,,,,18,,,,,,,47,,,,,53,,
279,,,,,61,4,21,,,,21,,,,,,,,,42,,,,,
280,,,100,,63,,,,,4,,,,,,,,,,,,20,,10,
281,,,,,,,,,,16,,,,12,58,,,,,,,,34,,30
282,0,,,,42,,2,,,,,,,,,64,2,,,,,,,,
283,,,59,,,0,13,,,,,,18,,,,,,,,,,,2,
284,,,,,,,0,,0,,,7,,,,,,,,,,,2,,38
285,,,,80,,43,,,41,,,,,,96,,,,,54,,,,,
286,,,,,,,,,,,,,58,7,,53,,,0,,32,,,,
287,,,100,,,,0,84,,,,47,,,100,,,,,,,,,,
288,,,,,,,,,0,,,,33,,54,,,,,,,,15,,12
289,,,,79,,,,94,67,62,,,,,,79,,,,,,,,,
290,,,,84,,33,,,,,,,,,,,,,,100,,,88,,84
291,,,,,83,,,,41,,,82,83,,,,,,,47,,,,,
292,,,,41,,1,,,,,,,,0,,,,,,,6,,,,32
293,,,,,69,,21,,,,22,,,,,,,,1,,,,43,,
294,,,100,,,,,,,,52,57,,,,,75,66,,,,,,,
295,,,,,63,,,,,,,,,,,74,,,5,,,31,,4,
296,37,,,92,,,,,42,,,,77,,,,,,,46,,,,,
297,,,,,,,,,,35,46,,,0,79,,,,33,,,,,,
298,,,,,70,,,,75,,,,,43,,,,60,,,,,,39,
299,,,,,,5,,,,,,18,,,,,23,,10,,,,,10,
300,,,,48,,,,,0,,,,,,,,,,,20,0,0,,,
301,,,,,98,,,,,63,,,,31,,,,,,,78,,,56,
302,,,,,57,19,,,,,5,,48,,,,,,,,,,,16,
303,,,94,,,,,82,55,19,,45,,,,,,,,,,,,,
304,95,,100,,,,,85,,26,,,,,,,,,42,,,,,,
305,,,,,,30,,,,21,,,,,85,,53,84,,,,,,,
306,,,86,69,,,,,,38,,,,,,,,53,,,,,,,57
307,,,100,,,,,90,42,,,,95,,,100,,,,,,,,,
308,,,,,,,5,,,,,54,,,76,,,,,49,,,,32,
309,,,,,,,,,,0,,,37,,,,6,0,,,,,,0,
310,,,,73,73,,,,,,,,,,,,,53,12,,,,,29,
311,,,,,,,20,,,,23,,,,,,,22,0,,,1,,,
312,,,,,,,,,9,0,,,1,,,,,,,0,,0,,,
313,,65,,,,,,,,88,14,,,,,,,,,,,31,,47,
314,,,,,,,,,,,39,36,,,,76,,35,,,35,,,,
315,,,,,,,41,,,,43,,,2,,,,,,,68,,76,,
316,38,51,,,,,20,93,,,,,,,,,,,33,,,,,,
317,,,,,,,,51,,,0,18,,15,,,0,,,,,,,,
318,,72,,,,,,,,32,,,,33,,,78,,,,,,,,86
319,,,,,,,,12,,0,,,,,,,,0,,,,2,,,0
320,,18,86,,,,27,,,,,,,,,,,,37,,30,,,,
321,,0,,,,10,,,,,,,19,17,76,,,,,,,,,,
322,,,,,,,0,,10,,,,,,55,34,,,,,,11,,,
323,,41,,,,,6,,,,,,,,94,,,,,,,,58,25,
324,,,93,,,,,,,58,,,,,,,,82,,,,,55,,59
325,,,,,57,,46,100,,,,,,,,,,,,45,,,73,,
326,63,,,,,,,,29,,,,63,,,,,,,,54,,,0,
327,45,,,64,,,,,,,,27,,,,,,29,30,,,,,,
328,,19,,,47,,,72,,,,7,,,,,,,,36,,,,,
329,100,,87,,,12,,89,,,,,,19,,,,,,,,,,,
330,,,,69,29,,,,,10,,,,,,65,17,,,,,,,,
331,54,,,,,,25,,,,,57,,,,,,,,,40,,,,69
332,,1,,,0,6,,,,,,,,0,,,,,,,,,,8,
333,,,,,,,,79,76,,31,,,,,78,,,,,,,,,93
334,,,,,,,,,9,30,,31,,,,,12,,,,,,,20,
335,,,,,,,9,64,,,,,,,,55,,39,,,33,,,,
336,,,,,,,,,,,,,,18,87,78,,,24,,,51,,,
337,,,89,72,,,7,,,,,,,,57,,5,,,,,,,,
338,,,,,,,,100,,,,67,60,3,81,,,,,,,,,,
339,,,,93,,,,,,47,,,,,72,,,,,,,,,9,79
340,96,,,99,,,,,,52,,,,,,96,,82,,,,,,,
341,,,,,,,33,,,48,,,,29,84,,,59,,,,,,,
342,,,,,,,,89,,,33,,,,80,,,,23,,,33,,,
343,,,,,,24,19,,,56,,,,,,,,,24,,,,,19,
344,,,,,,,,84,,27,,,,,,,42,,,41,,,,,66
345,32,,,,,0,,,,,,,,,67,63,,,,,,,,,46
346,,11,,,,,13,85,,,,18,,,,,,,,,,,,,11
347,,,,73,,,,,,,,,57,12,,,,,39,45,,,,,
348,,,,89,,30,,,,90,,,89,,,,,,,,38,,,,
349,95,,,,,,9,,,,,,,,100,,,,,,75,,,18,
350,,70,,99,,,,,,,,,,,,100,78,,,80,,,,,
351,33,,,,,,,,,,,,,,,47,32,,,,42,,,,59
352,,26,100,,,,,,,,,,,30,,77,,,,,,,,37,
353,44,,73,,,,,,,,,,,13,,,,20,,,,,,,57
354,,83,,,98,,,,,,,,100,48,,,41,,,,,,,,
355,,,,,,,,,,8,17,,,,,60,0,,,,,,,6,
356,,,,,,0,,,,,,7,38,14,,47,,,,,,,,,
357,7,,,,69,,,,,14,,,,,,,,,,25,0,,,,
358,44,,56,,,,,,,,,,,,69,,,,,,2,22,,,
359,0,15,,12,4,,,,,,,,,,,,,,,,,,,,13
360,,,,13,,,,,,,,2,,0,,0,,,,,,14,,,
361,,,56,,,2,,36,,0,,,,,,,,,,,,16,,,
362,45,,,48,,,,,,,,,,,,46,28,,0,,,,,,
363,,,,41,,1,,,,17,,,,,,65,,,,,,,28,,
364,,,,,,,,,,16,42,,,,97,,49,,,,,,91,,
365,,,,,94,,,,23,,,,,,77,,,,,,31,54,,,
366,,30,,,,,,58,,26,,,,,,,,43,,,22,,,,
367,,,,,88,,,,,,,,100,,92,87,,,,,,,,44,
368,,,,,,,,,35,,29,,,10,,,,,,38,,,,,58
369,,,,,,,15,81,,,,,,17,87,,,,,58,,,,,
370,62,18,,,,,,,,29,26,,,,,65,,,,,,,,,
371,,37,,,,,,,,,37,,,,,,,,21,,,,67,,76
372,65,,,,,,,,34,,46,,,,,,,,,,,,,42,59
373,,,,,,,3,90,,,,79,,16,,84,,,,,,,,,
374,38,,,,37,,,,,31,,28,,,86,,,,,,,,,,
375,,,,96,,,,,45,,,,,,,100,,65,27,,,,,,
376,,0,,,,0,,,,,,14,,6,,,19,,,,,,,,
377,,,,,,,,,,,,,74,7,,,22,,,,,26,77,,
378,,43,93,,,,34,,35,,,,,,73,,,,,,,,,,
379,56,,,,,,32,,,,,,,23,,,,,,,32,,,,78
380,,,,,18,,12,,,2,,,,4,,,0,,,,,,,,
381,,,,,72,,,,,,,,,,,,57,,68,46,61,,,,
382,0,,,,,,,64,15,,,18,18,,,,,,,,,,,,
383,,,,86,,,,,,,,,,,87,,,,,,,12,34,22,
384,,,,,,,,,45,,,,55,28,,,,48,,,,,62,,
385,,,,,,,62,,,,38,,,,,,56,,,,77,,,,98
386,,13,,,9,18,,,,,,,,,,76,,,,,,28,,,
387,,,,53,,,,,31,,,,,,77,,,,2,,,9,,,
388,,5,,,,,21,,,26,,23,,,,,16,,,,,,,,
389,,,,,,,,90,,,44,,99,,,94,,,,,,,,,77
390,59,,,,,7,22,,45,,,,,,,,,,,,33,,,,
391,,84,,96,,,,,,,,,,,,,,48,,62,,25,,,
392,,,,,,0,,,,,,,,,,,,11,,,0,,37,11,
393,,,75,71,,,0,,19,,,,,,,51,,,,,,,,,
394,,,,81,,,,,,35,,,98,,,,,,30,,,,,,64
395,,,82,,74,,,,,,,,,,,,76,42,,,,,,,76
396,,,,74,,,,,,,30,29,,,,,,,,46,,,51,,
397,,,100,,,22,,88,,50,,,,,,100,,,,,,,,,
398,,20,,,,,34,64,,,,,,,,,,,4,,,,,33,
399,,,,,,,,,,,,93,,23,,,,,,74,47,,87,,
400,,,81,,,,,,8,,,,,0,77,,,1,,,,,,,
401,,45,,,,,,100,,,,,,0,,,,100,42,,,,,,
402,,,65,,,,21,,,0,,,,,56,,,,,,,13,,,
403,,,,,,,,74,,,,53,57,,,80,,,,,,,86,,
404,,,,,,,,,69,,,,,,,79,,,40,58,,,76,,
405,,,71,,44,20,,,,,,,28,,,,10,,,,,,,,
406,17,,,,,0,,48,,,,,,,,,,33,,,,17,,,
407,,,,63,44,,,58,,,,,,,,,,,15,11,,,,,
408,,,,,,,20,93,31,,20,,,,,,,,,86,,,,,
409,,,,,,,,63,,,,,25,,,,,,4,,13,,49,,
410,,,,,91,19,,83,,,,,,,,,54,,,,,,,,95
411,,,,,84,41,,91,,,31,,,,,,,,,85,,,,,
412,,,,,,,,,28,,,,50,,,,,18,,,,0,3,,
413,,27,,,,16,,,,,23,,31,,,,,,,,,,34,,
414,,,,,,15,,,44,,,,78,,,,,,7,,,43,,,
415,,,,,,,,77,,15,,,,0,,,,,8,,,,,,45
416,,,81,,,,,,,21,,,,,,,,,,57,,36,76,,
417,,34,,,,,25,,42,,,,,,,,,,37,,,41,,,
418,,,,,78,,,,,,,,,,,,42,,,,,43,89,,95
419,,,,,,30,48,,,,,,53,,,,,,,,45,25,,,
420,,,,,,,,,,27,27,,,,,,,,,,,,59,27,55
421,,,,,,,,,,,,76,,21,,,,,,18,,,91,46,
422,,,98,77,,,,,,,,,96,,,,,,,78,,17,,,
423,,,,,,,,,,58,,,,47,96,,,,,42,,82,,,
424,,,,81,,,,100,62,,,,,,,100,,55,,,,,,,
425,,,,,,16,0,,,,,,,,,,,,,,36,,,21,72
426,66,,,,,,,,,30,,73,,12,,,,,,,54,,,,
427,63,,,,,6,8,,33,,,,,,,,,19,,,,,,,
428,,,,,,,,,24,,19,,,,62,,,,,,,,,16,25
429,,,,78,,,0,,,,,,,0,,,,,,,,,,6,5
430,,,,54,,,0,,,,,,43,,55,,,,,19,,,,,
431,,,,45,,,,,10,,,,21,,,,10,,,,,,,,53
